,word list,word occurence count,Chi Square
234,043,3,1.8650177105841879
235,04312,1,1.1943448906075396
236,044,4,3.5398469139552975
237,045,4,3.5398469139552975
238,046,2,-0.6105137100957185
239,0465,1,1.1943448906075396
240,047,1,1.1943448906075396
241,048,6,1.0678982977881595
242,048356,4,0.9990947848523226
243,049,25,4.866717374163182
244,0496,1,1.1943448906075396
245,0497,1,1.1943448906075396
246,04werder,1,1.1943448906075396
247,05,179,4.509026896720181
248,050,29,0.03564136214677058
249,051,3,1.8650177105841879
250,05216,1,1.1943448906075396
251,054,1,1.1943448906075396
252,05419,1,1.1943448906075396
253,055,2,0.7775694927823446
254,056,6,1.0678982977881595
255,057,1,1.1943448906075396
256,0579,1,1.1943448906075396
257,058,4,3.5398469139552975
258,0585,1,1.1943448906075396
259,059,6,1.0678982977881595
260,05am,1,1.1943448906075396
261,05eintracht,1,1.1943448906075396
262,06,106,0.7053917227494099
263,060,7,9.84610471398779
264,062,4,3.5398469139552975
265,063,4,3.5398469139552975
266,06345,1,1.1943448906075396
267,064,2,0.7775694927823446
268,065,3,1.8650177105841879
269,06517,1,1.1943448906075396
270,065448,4,0.9990947848523226
271,066,1,1.1943448906075396
272,067544,1,1.1943448906075396
273,069,9,1.0187022159077397
274,07,73,0.9789343504067791
275,070,6,1.0678982977881595
276,071,5,0.7722580353303297
277,072,1,1.1943448906075396
278,073,3,1.8650177105841879
279,074,5,0.7722580353303297
280,075,4,-3.0594219349435625
281,07514,1,1.1943448906075396
282,07515,1,1.1943448906075396
283,075s15,1,1.1943448906075396
284,076,10,24.632916364623245
285,077,1,1.1943448906075396
286,078,5,0.7722580353303297
287,07820,1,1.1943448906075396
288,079,2,0.7775694927823446
289,079396,1,1.1943448906075396
290,08,134,4.246096685853153
291,080,69,1.4858455986680514
292,0800,2,0.7775694927823446
293,08022,1,1.1943448906075396
294,0803,1,1.1943448906075396
295,0804,1,1.1943448906075396
296,08071811811,1,1.1943448906075396
297,081,5,0.7722580353303297
298,08110,1,1.1943448906075396
299,08111024389,1,1.1943448906075396
300,081110500567,1,1.1943448906075396
301,08111232222,9,0.3135933020633752
302,08111824389,1,1.1943448906075396
303,08119224545,1,1.1943448906075396
304,0812,1,1.1943448906075396
305,0813,1,1.1943448906075396
306,081382630415,1,1.1943448906075396
307,0815,1,1.1943448906075396
308,082,2,0.7775694927823446
309,08211,1,1.1943448906075396
310,082183283096,1,1.1943448906075396
311,083,23,1.9036042842039962
312,0837,1,1.1943448906075396
313,0838,1,1.1943448906075396
314,08381111xxxx,1,1.1943448906075396
315,084,6,1.0678982977881595
316,08417,1,1.1943448906075396
317,085,3,1.8650177105841879
318,0857,1,1.1943448906075396
319,086,5,0.7722580353303297
320,087,5,0.7722580353303297
321,0878,1,1.1943448906075396
322,088,1,1.1943448906075396
323,089,3,1.8650177105841879
324,0895,1,1.1943448906075396
325,09,80,1.6065471754359815
326,090,6,1.0678982977881595
327,09020037,1,1.1943448906075396
328,091,10,16.715791127600994
329,092,8,1.1647489808213405
330,093,6,1.0678982977881595
331,0941,2,-0.6105137100957185
332,095,11,0.8885701665359722
333,096,13,4.6474799233558315
334,097,3,1.8650177105841879
335,09710,1,1.1943448906075396
336,097s,1,1.1943448906075396
337,098,1,1.1943448906075396
338,09821,1,1.1943448906075396
339,099,18,11.174133932760142
340,09917,1,1.1943448906075396
341,09ch,1,1.1943448906075396
342,0ban,1,1.1943448906075396
343,0fast,1,1.1943448906075396
344,0hcwm8sw2p,1,1.1943448906075396
345,0k0x1advf7,3,1.8650177105841879
346,0kemenangan,1,1.1943448906075396
347,0krgj4tkc0,1,1.1943448906075396
348,0l,14,0.9460836935255913
349,0n,1,1.1943448906075396
350,0opttm0eke,1,1.1943448906075396
351,0r3ftkowhv,1,1.1943448906075396
352,0shjjh1214,1,1.1943448906075396
353,0t,18,14.922810457952298
354,0tanggal,1,1.1943448906075396
355,0w,1,1.1943448906075396
356,0w20,1,1.1943448906075396
357,0x,2,-0.6105137100957185
358,0x0,1,1.1943448906075396
359,10,2510,1.213456360809241
360,100,853,1.0180312068752821
361,1000,27,0.9884576733352478
362,10000yearclock,1,1.1943448906075396
363,1000cc,1,1.1943448906075396
364,1000gb,1,1.1943448906075396
365,1000logos,1,1.1943448906075396
366,1000rr,1,1.1943448906075396
367,1001,2,0.7775694927823446
368,10051708292508ps,2,-0.6105137100957185
369,100gb,1,1.1943448906075396
370,100gr,1,1.1943448906075396
371,100km,1,1.1943448906075396
372,100m,1,1.1943448906075396
373,100sm,2,-0.6105137100957185
374,100smberikutnya,1,1.1943448906075396
375,100smlalu,1,1.1943448906075396
376,100smmengikuti,1,1.1943448906075396
377,100smsaat,1,1.1943448906075396
378,100smtentu,1,1.1943448906075396
379,100x,12,0.684837107698948
380,101,55,6.433549143498931
381,1010,1,1.1943448906075396
382,10115,1,1.1943448906075396
383,1013,1,1.1943448906075396
384,1014,1,1.1943448906075396
385,102,34,0.8339014657906471
386,1021,1,1.1943448906075396
387,10210u,1,1.1943448906075396
388,1022,2,0.7775694927823446
389,102gb,1,1.1943448906075396
390,103,26,0.6764081516817507
391,1034,1,1.1943448906075396
392,103d,1,1.1943448906075396
393,103mm,2,-0.6105137100957185
394,104,38,1.0197957764592125
395,1045,4,3.5398469139552975
396,1047,1,1.1943448906075396
397,10491,1,1.1943448906075396
398,105,58,106.6152005092298
399,1050,1,1.1943448906075396
400,1052,1,1.1943448906075396
401,1056,1,1.1943448906075396
402,105th,1,1.1943448906075396
403,106,46,1.1942490746085777
404,1060,2,-0.6105137100957185
405,10600k,1,1.1943448906075396
406,1063381,1,1.1943448906075396
407,107,28,1.1823386766691097
408,10750h,1,1.1943448906075396
409,108,80,1.6759763004918766
410,1080,10,16.715791127600994
411,1080p,10,16.715791127600994
412,1083,1,1.1943448906075396
413,1085,1,1.1943448906075396
414,10870h,2,-0.6105137100957185
415,108m,1,1.1943448906075396
416,108mp,7,-6.56763047952041
417,109,63,0.24964757981746644
418,10am,1,1.1943448906075396
419,10dengan,1,1.1943448906075396
420,10g,1,1.1943448906075396
421,10gbps,1,1.1943448906075396
422,10hamilton,1,1.1943448906075396
423,10k,4,3.5398469139552975
424,10m,1,1.1943448906075396
425,10mm,1,1.1943448906075396
426,10mp,4,0.9990947848523226
427,10nm,1,1.1943448906075396
428,10on10,3,1.8650177105841879
429,10permainan,1,1.1943448906075396
430,10r,4,0.9990947848523226
431,10ribu,2,-0.6105137100957185
432,10s,24,0.2834693383669716
433,10slanjut,1,1.1943448906075396
434,10t,5,0.7722580353303297
435,10w,3,1.8650177105841879
436,10x,27,2.5556197606020774
437,10xalasannya,1,1.1943448906075396
438,11,1807,48.79595394860236
439,110,76,2.7452611437863323
440,1100,6,1.0678982977881595
441,11010,3,1.8650177105841879
442,11020,3,1.8650177105841879
443,11031,3,1.8650177105841879
444,110706,1,1.1943448906075396
445,1109,3,1.8650177105841879
446,111,39,2.589340077905371
447,1113,1,1.1943448906075396
448,1117,1,1.1943448906075396
449,1118,1,1.1943448906075396
450,1119,4,0.9990947848523226
451,112,41,2.8088803805914084
452,1120,2,-0.6105137100957185
453,1121,1,1.1943448906075396
454,1125,1,1.1943448906075396
455,1128,1,1.1943448906075396
456,1128888,1,1.1943448906075396
457,1129,2,-0.6105137100957185
458,113,34,0.9392803425932243
459,1134,1,1.1943448906075396
460,1135g7,3,1.8650177105841879
461,113th,1,1.1943448906075396
462,114,39,3.018311743316144
463,1142,1,1.1943448906075396
464,115,45,0.6434387980332404
465,1152,1,1.1943448906075396
466,1155g7,1,1.1943448906075396
467,116,35,3.1934231386206036
468,11600k,1,1.1943448906075396
469,1165g,1,1.1943448906075396
470,1165g7,3,1.8650177105841879
471,117,18,11.174133932760142
472,118,62,2.6120142878485377
473,119,56,0.5485176486689265
474,11900k,1,1.1943448906075396
475,11950h,1,1.1943448906075396
476,11955,1,1.1943448906075396
477,1195g7,1,1.1943448906075396
478,11980hk,1,1.1943448906075396
479,11ac,6,1.742879296141173
480,11i,1,1.1943448906075396
481,11karier,1,1.1943448906075396
482,11kartu,1,1.1943448906075396
483,11mm,1,1.1943448906075396
484,11nm,3,1.8650177105841879
485,11th,1,1.1943448906075396
486,11v11,2,-0.6105137100957185
487,11x,2,0.7775694927823446
488,11yamaha,1,1.1943448906075396
489,12,1602,9.186539858355898
490,120,220,1.129785453920242
491,1200,14,0.9460836935255913
492,120fps,3,1.8650177105841879
493,120hz,10,16.715791127600994
494,120mm,1,1.1943448906075396
495,120x,3,1.8650177105841879
496,120y,1,1.1943448906075396
497,121,34,1.4528979743368615
498,1215,1,1.1943448906075396
499,1216,1,1.1943448906075396
500,1217,1,1.1943448906075396
501,1218,1,1.1943448906075396
502,122,45,0.6526128651803389
503,123,39,2.589340077905371
504,12345,1,1.1943448906075396
505,1237,3,1.8650177105841879
506,123rf,1,1.1943448906075396
507,124,27,2.6274707109499116
508,12414,1,1.1943448906075396
509,125,85,1.5405035797832891
510,1250,2,-0.6105137100957185
511,125b,1,1.1943448906075396
512,125cc,8,0.7903936501589892
513,125d,1,1.1943448906075396
514,125fs,1,1.1943448906075396
515,125w,2,-0.6105137100957185
516,125zr,1,1.1943448906075396
517,126,34,0.9392803425932243
518,1260,1,1.1943448906075396
519,1260s,1,1.1943448906075396
520,1268,1,1.1943448906075396
521,127,22,0.9669382790895088
522,128,268,0.7875516200573817
523,1283,1,1.1943448906075396
524,1285,1,1.1943448906075396
525,128615,1,1.1943448906075396
526,128gb,6,1.742879296141173
527,128kbps,1,1.1943448906075396
528,128nya,1,1.1943448906075396
529,129,22,1.1467282842648552
530,1290,1,1.1943448906075396
531,12919,1,1.1943448906075396
532,129mm,1,1.1943448906075396
533,12andoid,1,1.1943448906075396
534,12android,1,1.1943448906075396
535,12b,8,1.3149660543940176
536,12dalam,1,1.1943448906075396
537,12dari,1,1.1943448906075396
538,12gb,1,1.1943448906075396
539,12google,1,1.1943448906075396
540,12mm,1,1.1943448906075396
541,12mp,1,1.1943448906075396
542,12nm,8,1.3149660543940176
543,12s,1,1.1943448906075396
544,12trusted,1,1.1943448906075396
545,12v,2,-0.6105137100957185
546,12x,1,1.1943448906075396
547,13,1100,1.6809448476775326
548,130,84,1.4002396090471918
549,1300a,1,1.1943448906075396
550,130268,1,1.1943448906075396
551,131,13,2.726751236306309
552,1313,1,1.1943448906075396
553,1314,3,1.8650177105841879
554,1316,1,1.1943448906075396
555,1318,1,1.1943448906075396
556,132,13,4.6474799233558315
557,132815139,1,1.1943448906075396
558,133,27,0.9884576733352478
559,134,19,0.32261586106992024
560,135,31,1.7227417058492016
561,1350,1,1.1943448906075396
562,135cc,1,1.1943448906075396
563,136,22,0.9669382790895088
564,1365,2,-0.6105137100957185
565,1369,1,1.1943448906075396
566,137,29,2.601984525819807
567,1370954682273824772,1,1.1943448906075396
568,138,19,0.8488235184521581
569,13890,1,1.1943448906075396
570,139,21,0.3683020651169293
571,1392,1,1.1943448906075396
572,139262,1,1.1943448906075396
573,13959,3,1.8650177105841879
574,13karier,1,1.1943448906075396
575,13m,1,1.1943448906075396
576,13mg,1,1.1943448906075396
577,13mm,2,-0.6105137100957185
578,13mp,4,0.9990947848523226
579,13s,1,1.1943448906075396
580,13sthinkbook,1,1.1943448906075396
581,13th,1,1.1943448906075396
582,14,1134,0.8928189358949797
583,140,102,1.8972662562392288
584,14006,2,-0.6105137100957185
585,1400984465510473728,1,1.1943448906075396
586,1402,1,1.1943448906075396
587,14031857,2,-0.6105137100957185
588,140892,1,1.1943448906075396
589,141,25,4.258542949442223
590,142,18,7.394187605472215
591,1422,7,3.8790381601980393
592,1427,1,1.1943448906075396
593,1429,1,1.1943448906075396
594,143,23,6.895960675213608
595,14347,1,1.1943448906075396
596,144,37,6.6807055939417355
597,1440,3,1.8650177105841879
598,1440p,7,-6.56763047952041
599,1441,6,1.0678982977881595
600,1441h,1,1.1943448906075396
601,1442,154,1.5800345544971524
602,1442h,3,1.8650177105841879
603,1443,5,0.7722580353303297
604,1443h,1,1.1943448906075396
605,144hz,2,-0.6105137100957185
606,144kbps,1,1.1943448906075396
607,145,28,1.39789123234495
608,1450r,1,1.1943448906075396
609,1450rarloji,1,1.1943448906075396
610,1452,1,1.1943448906075396
611,145w,1,1.1943448906075396
612,146,15,1.6914823192073445
613,1460,4,0.9990947848523226
614,1461,5,0.7722580353303297
615,14620,1,1.1943448906075396
616,147,18,11.174133932760142
617,147114,1,1.1943448906075396
618,147cc,1,1.1943448906075396
619,148,27,2.6274707109499116
620,149,48,1.0419130425567988
621,1496,4,0.9990947848523226
622,149b,1,1.1943448906075396
623,14e,1,1.1943448906075396
624,14karier,1,1.1943448906075396
625,14menit,1,1.1943448906075396
626,14mm,1,1.1943448906075396
627,14nm,1,1.1943448906075396
628,14qqmuhgce,1,1.1943448906075396
629,14s,1,1.1943448906075396
630,14th,1,1.1943448906075396
631,14x24,3,1.8650177105841879
632,15,1394,0.005535629530079992
633,150,266,2.7843816997615924
634,1500,6,1.0678982977881595
635,1500r,1,1.1943448906075396
636,15045,1,1.1943448906075396
637,150cc,11,0.521338411376577
638,150cl,1,1.1943448906075396
639,150gr,1,1.1943448906075396
640,150i,3,1.8650177105841879
641,150r,2,-0.6105137100957185
642,150rs,1,1.1943448906075396
643,151,19,1.2114210298363564
644,1518,3,1.8650177105841879
645,152,27,2.6274707109499116
646,15202pt,1,1.1943448906075396
647,1521,1,1.1943448906075396
648,1525,1,1.1943448906075396
649,152514,1,1.1943448906075396
650,153,20,1.9855878807894203
651,1536,1,1.1943448906075396
652,154,14,0.9460836935255913
653,15418,1,1.1943448906075396
654,15421,1,1.1943448906075396
655,155,41,1.2094235060815912
656,155cc,2,-0.6105137100957185
657,155r,1,1.1943448906075396
658,155vva,1,1.1943448906075396
659,156,15,1.6914823192073445
660,157,15,1.6914823192073445
661,15710,1,1.1943448906075396
662,158,30,0.6612874586372753
663,1581,1,1.1943448906075396
664,158s,1,1.1943448906075396
665,159,19,0.8488235184521581
666,1590,1,1.1943448906075396
667,15916,1,1.1943448906075396
668,15922,1,1.1943448906075396
669,15ah,1,1.1943448906075396
670,15chelsea,2,-0.6105137100957185
671,15ex,1,1.1943448906075396
672,15gb,1,1.1943448906075396
673,15mm,1,1.1943448906075396
674,15p,1,1.1943448906075396
675,15t,1,1.1943448906075396
676,15w,10,16.715791127600994
677,15wreverse,1,1.1943448906075396
678,16,1066,0.9854490641597367
679,160,76,3.2317314277993225
680,1600,4,3.5398469139552975
681,1600x,1,1.1943448906075396
682,160i,1,1.1943448906075396
683,161,19,0.8488235184521581
684,1610,1,1.1943448906075396
685,1614,1,1.1943448906075396
686,1615,1,1.1943448906075396
687,1617,2,0.7775694927823446
688,1618,1,1.1943448906075396
689,162,28,0.9037191728650595
690,1626,3,1.8650177105841879
691,163,24,0.60811577367988
692,164,27,2.6274707109499116
693,164s8,1,1.1943448906075396
694,165,28,1.233435053480207
695,1650,3,1.8650177105841879
696,166,14,0.33793295932313344
697,1660,2,-0.6105137100957185
698,166s,1,1.1943448906075396
699,167,28,0.9037191728650595
700,16718,1,1.1943448906075396
701,1675,1,1.1943448906075396
702,168,29,2.7045158663098103
703,1688,1,1.1943448906075396
704,169,22,1.1467282842648552
705,16a,1,1.1943448906075396
706,16c,1,1.1943448906075396
707,16gb,2,-0.6105137100957185
708,16karier,1,1.1943448906075396
709,16mm,4,0.9990947848523226
710,16mp,5,0.7722580353303297
711,16v,1,1.1943448906075396
712,17,1017,1.2314816803103479
713,170,77,0.6114966017830094
714,1700,1,1.1943448906075396
715,1709,1,1.1943448906075396
716,171,23,2.834947809766571
717,17121,1,1.1943448906075396
718,1716,1,1.1943448906075396
719,1717,2,-0.6105137100957185
720,172,34,1.4528979743368615
721,172s5,1,1.1943448906075396
722,173,16,2.177703357982786
723,174,17,0.4519516192299191
724,175,34,1.4528979743368615
725,175cc,1,1.1943448906075396
726,175s3,1,1.1943448906075396
727,175s8,1,1.1943448906075396
728,176,26,1.1784989878529348
729,1761,1,1.1943448906075396
730,177,23,4.831890366170415
731,1778,1,1.1943448906075396
732,178,15,1.6914823192073445
733,17811,1,1.1943448906075396
734,1783,2,-0.6105137100957185
735,1788,1,1.1943448906075396
736,179,21,0.3898295354391373
737,1791,1,1.1943448906075396
738,17ban,1,1.1943448906075396
739,17dihimpun,1,1.1943448906075396
740,17m,1,1.1943448906075396
741,17mm,1,1.1943448906075396
742,17pelek,1,1.1943448906075396
743,17rem,1,1.1943448906075396
744,17x,2,-0.6105137100957185
745,18,1029,0.5813010105522028
746,180,121,2.9033067646402384
747,1800,9,1.0187022159077397
748,1801,1,1.1943448906075396
749,1804,1,1.1943448906075396
750,1808,1,1.1943448906075396
751,180hz,7,-6.56763047952041
752,181,12,1.03492932176738
753,1810,1,1.1943448906075396
754,1812,1,1.1943448906075396
755,1813,1,1.1943448906075396
756,1814,2,0.7775694927823446
757,1815,4,3.5398469139552975
758,1819,2,0.7775694927823446
759,18194,3,1.8650177105841879
760,181s,1,1.1943448906075396
761,182,34,1.4528979743368615
762,1822,3,1.8650177105841879
763,1823,1,1.1943448906075396
764,1825,2,0.7775694927823446
765,1828,1,1.1943448906075396
766,183,18,11.174133932760142
767,1830,1,1.1943448906075396
768,1831,1,1.1943448906075396
769,1837,1,1.1943448906075396
770,184,31,2.4312826237164917
771,1840,3,1.8650177105841879
772,1846,1,1.1943448906075396
773,1848,1,1.1943448906075396
774,1849,3,1.8650177105841879
775,185,48,0.5753221430993557
776,1851,1,1.1943448906075396
777,1852,2,0.7775694927823446
778,1853,1,1.1943448906075396
779,1858,1,1.1943448906075396
780,185perlu,1,1.1943448906075396
781,185sebagian,1,1.1943448906075396
782,186,22,1.1467282842648552
783,1860,1,1.1943448906075396
784,1863,2,-0.6105137100957185
785,1866,2,-0.6105137100957185
786,1867,1,1.1943448906075396
787,1868,2,0.7775694927823446
788,187,33,1.7355351840129174
789,1871,3,1.8650177105841879
790,18711,1,1.1943448906075396
791,1872,3,1.8650177105841879
792,1875,2,0.7775694927823446
793,1878,2,0.7775694927823446
794,1879,1,1.1943448906075396
795,188,27,2.6274707109499116
796,1880,2,0.7775694927823446
797,1881,1,1.1943448906075396
798,18812,1,1.1943448906075396
799,1882,1,1.1943448906075396
800,1884,3,1.8650177105841879
801,1886,1,1.1943448906075396
802,1887,2,-0.6105137100957185
803,1888,3,1.8650177105841879
804,189,34,1.2288634684624582
805,1890,4,3.5398469139552975
806,189226,1,1.1943448906075396
807,1893,1,1.1943448906075396
808,1894,4,0.9990947848523226
809,1895,1,1.1943448906075396
810,1896,11,0.8885701665359722
811,1897,1,1.1943448906075396
812,1898,2,0.7775694927823446
813,1899,1,1.1943448906075396
814,18k,3,1.8650177105841879
815,18karier,1,1.1943448906075396
816,18mm,1,1.1943448906075396
817,18th,3,1.8650177105841879
818,18w,4,0.9990947848523226
819,19,2392,0.6132845298442254
820,190,34,0.8339014657906471
821,1900,5,0.7722580353303297
822,1901,1,1.1943448906075396
823,1902,3,1.8650177105841879
824,1903,3,1.8650177105841879
825,1904,2,-0.6105137100957185
826,1905,3,1.8650177105841879
827,1906,3,1.8650177105841879
828,1907,3,1.8650177105841879
829,1908,9,1.0187022159077397
830,1909,4,3.5398469139552975
831,191,26,1.1784989878529348
832,1910,1,1.1943448906075396
833,1911,4,3.5398469139552975
834,1912,5,0.7722580353303297
835,1913,2,0.7775694927823446
836,1914,3,1.8650177105841879
837,1915,2,-0.6105137100957185
838,1916,4,3.5398469139552975
839,1917,4,3.5398469139552975
840,1918,1,1.1943448906075396
841,1919,2,-0.6105137100957185
842,191s,1,1.1943448906075396
843,192,27,2.6274707109499116
844,1920,5,0.7722580353303297
845,1920s,1,1.1943448906075396
846,1921,8,1.1647489808213405
847,1922,7,14.05212986351529
848,1923,2,-0.6105137100957185
