,word list,word occurence count,Chi Square
108,abidzia,1,5.000463005833874
109,abigail,2,
110,abilities,1,5.000463005833874
111,ability,2,10.001852194850898
112,abimanyu,76,52.26392782651669
113,abimanyutempat,1,5.000463005833874
114,abin,2,
115,abington,1,5.000463005833874
116,abion,1,5.000463005833874
117,abis,4,1.5986969878177828
118,abisa,1,5.000463005833874
119,abj,3,4.997131214824989
120,abjad,6,9.809859314048035
121,abk,35,10.029713367815258
122,abl,2,
123,ablasi,14,14.453790093067683
124,ablatif,1,5.000463005833874
125,ablative,1,5.000463005833874
126,able,1,5.000463005833874
127,abloh,28,15.045964100096842
128,abnominal,1,5.000463005833874
129,abnormal,118,209.87670123522528
130,abnornal,1,5.000463005833874
131,aboe,8,5.006025341979496
132,aborsi,5,1.9609078276980083
133,about,55,32.23240333494382
134,above,1,5.000463005833874
135,abpd,3,15.004167824395665
136,abpn,4,20.007410151908115
137,abracadabra,1,5.000463005833874
138,abraham,23,28.911221673000433
139,abrahamn,1,5.000463005833874
140,abram,11,
141,abramovich,1,5.000463005833874
142,abrasi,4,3.2011856243052983
143,abrasif,16,30.04673063667257
144,abrek,1,5.000463005833874
145,abri,1,5.000463005833874
146,abrianto,4,
147,abrijani,5,15.012508492944395
148,abrik,4,10.007412039753492
149,abrupsi,2,
150,abs,106,161.64348280116977
151,absah,8,2.501853224610823
152,absen,191,108.3276876768329
153,absence,1,5.000463005833874
154,absensi,6,19.210672595886603
155,abses,71,29.54522252714018
156,absolut,2,1.6002963511761437
157,absolute,4,9.995187995720515
158,absorber,13,4.999907441707312
159,absorpsi,3,5.003242627950475
160,abstrak,14,22.88681094540542
161,abstraksi,1,5.000463005833874
162,absurd,4,9.803630974434975
163,abu,258,11.106341383682413
164,abuan,8,28.921423276501113
165,abulaziz,1,5.000463005833874
166,abum,1,5.000463005833874
167,abunasser,7,
168,abundance,1,5.000463005833874
169,abur,9,8.25504998295828
170,abus,3,4.997131214824989
171,abuse,2,1.6002963511761437
172,abusif,8,15.0208584392828
173,abusive,6,
174,aby,1,5.000463005833874
175,abyss,1,5.000463005833874
176,abyssine,1,5.000463005833874
177,abyssinian,1,5.000463005833874
178,ac,1017,53.668675915687054
179,academia,2,1.6002963511761437
180,academic,2,1.6002963511761437
181,academies,1,5.000463005833874
182,academy,155,57.92470405974845
183,acak,109,38.32635434488771
184,acamea,1,5.000463005833874
185,acanthamoeba,4,5.003242627950475
186,acanthosis,6,9.809859314048035
187,acap,3,0.6001667129758266
188,acapkali,43,150.0477081441
189,acar,17,33.88756863959536
190,acara,1203,145.31674736239918
191,acarbose,1,5.000463005833874
192,acau,20,10.005571504416114
193,acc,10,5.400767019472248
194,accc,6,5.003242627950475
195,acceleration,3,15.004167824395665
196,accelerometer,2,10.001852194850898
197,accent,2,10.001852194850898
198,accept,10,6.762148694048171
199,acceptance,1,5.000463005833874
200,accepting,1,5.000463005833874
201,access,39,135.63989352428536
202,accessibility,3,15.004167824395665
203,accessing,2,10.001852194850898
204,accessories,6,10.007412039753492
205,accident,2,1.6002963511761437
206,accidental,2,10.001852194850898
207,acciiii,1,5.000463005833874
208,accomplished,2,10.001852194850898
209,accord,21,38.846137973918644
210,accordance,1,5.000463005833874
211,account,50,82.32232655749631
212,accounting,2,1.6002963511761437
213,accounts,11,14.473347004056675
214,accrod,1,5.000463005833874
215,accu,2,
216,accubattery,7,
217,accupril,2,10.001852194850898
218,accuracy,5,5.405170300652959
219,accutane,1,5.000463005833874
220,acd,2,1.6002963511761437
221,ace,41,14.478217655421334
222,acebutolol,2,10.001852194850898
223,aceh,76,70.4338087716038
224,acelta,1,5.000463005833874
225,aceng,2,
226,aceon,2,10.001852194850898
227,acep,1,5.000463005833874
228,acer,30,35.077279033711505
229,acerbi,2,10.001852194850898
230,acertou,1,5.000463005833874
231,acetaminophen,15,55.11732750448491
232,acetate,3,5.401500416782439
233,acetazolamide,3,15.004167824395665
234,acetyl,1,5.000463005833874
235,acg,9,10.81334542126366
236,ach,1,5.000463005833874
237,achieve,2,1.6002963511761437
238,achievement,5,4.993803121697358
239,achievements,1,5.000463005833874
240,achiles,1,5.000463005833874
241,achilles,3,5.401500416782439
242,achmad,26,12.801912751011956
243,achmadi,2,1.6002963511761437
244,achmadin,2,10.001852194850898
245,achondroplasia,3,4.997131214824989
246,achraf,13,25.039403139698237
247,achrianto,5,15.012508492944395
248,achsanul,8,
249,achterberg,1,5.000463005833874
250,acid,69,22.39365413089902
251,acidemia,4,
252,acidophilus,1,5.000463005833874
253,acids,6,3.203854933554455
254,acik,7,25.025483554108405
255,aciphex,1,5.000463005833874
256,acitretin,1,5.000463005833874
257,ack,7,4.996575959169028
258,acknowledging,1,5.000463005833874
259,acl,35,15.027548152693415
260,aclc,4,20.007410151908115
261,acm,1,5.000463005833874
262,acmi,2,
263,acmilan,2,10.001852194850898
264,acms,1,5.000463005833874
265,acne,11,6.767064584989256
266,acnegenic,1,5.000463005833874
267,acnes,4,3.2011856243052983
268,acog,6,9.796165710913145
269,acompa,1,5.000463005833874
270,acorn,1,5.000463005833874
271,acosta,16,
272,acoustics,1,5.000463005833874
273,acquaint,4,20.007410151908115
274,acquire,1,5.000463005833874
275,acquired,7,25.025483554108405
276,acquiring,1,5.000463005833874
277,acquisition,7,14.45556461843355
278,acquisiton,1,5.000463005833874
279,acr,2,1.6002963511761437
280,acrobat,1,5.000463005833874
281,acromioclavicular,1,5.000463005833874
282,across,2,10.001852194850898
283,acrylamide,1,5.000463005833874
284,acs,5,5.397101667611312
285,act,27,9.613887863846768
286,acta,1,5.000463005833874
287,actigraph,1,5.000463005833874
288,acting,4,1.5986969878177828
289,actinidain,7,
290,actinidine,1,5.000463005833874
291,actinomycetemcomitans,1,5.000463005833874
292,action,56,38.55072227910386
293,actions,2,10.001852194850898
294,activate,1,5.000463005833874
295,activated,4,9.803630974434975
296,activator,1,5.000463005833874
297,active,40,27.278894388197333
298,activewear,2,10.001852194850898
299,activision,17,5.378824685496159
300,activities,8,20.029666710154757
301,activity,33,5.561791737357513
302,activitydi,1,5.000463005833874
303,activo,1,5.000463005833874
304,activsense,4,5.003242627950475
305,acton,4,20.007410151908115
306,actpsiu,1,5.000463005833874
307,acts,1,5.000463005833874
308,actually,4,9.803630974434975
309,actuation,2,10.001852194850898
310,acu,312,8.801416959801635
311,acuh,4,3.2011856243052983
312,acuna,2,10.001852194850898
313,acung,22,7.363061680506269
314,acura,4,
315,acute,2,10.001852194850898
316,acv,1,5.000463005833874
317,acylethanolamine,1,5.000463005833874
318,acyun,1,5.000463005833874
319,ad,36,25.60597276488944
320,adaa,8,5.405170300652959
321,adaaaa,1,5.000463005833874
322,adaah,2,1.6002963511761437
323,adab,18,11.192134427010204
324,adac,2,1.6002963511761437
325,adad,1,5.000463005833874
326,adagium,1,5.000463005833874
327,adair,1,5.000463005833874
328,adajaminan,1,5.000463005833874
329,adakalanya,5,14.446688281611857
330,adakan,5,6.763131079203335
331,adal,1,5.000463005833874
332,adala,4,3.2011856243052983
333,adalag,2,1.6002963511761437
334,adalahbagian,1,5.000463005833874
335,adalahmunculnya,1,5.000463005833874
336,adalahyang,1,5.000463005833874
337,adalak,1,5.000463005833874
338,adalalah,1,5.000463005833874
339,adalan,2,10.001852194850898
340,adalat,2,10.001852194850898
341,adalberto,2,
342,adalja,3,4.997131214824989
343,adallah,1,5.000463005833874
344,adam,158,35.247117141969724
345,adama,5,25.011579434923576
346,adamlevine,2,
347,adams,11,4.810682365890992
348,adan,3,0.6001667129758266
349,adang,1152,765.6836473357381
350,adansonii,1,5.000463005833874
351,adanyasaat,1,5.000463005833874
352,adap,1,5.000463005833874
353,adapaun,2,1.6002963511761437
354,adaptasi,179,39.89884842903195
355,adaptation,2,
356,adapter,28,75.31356427098568
357,adaptif,10,2.4985195503671704
358,adaptive,31,24.166076178876143
359,adaptogenik,1,5.000463005833874
360,adaptor,3,5.003242627950475
361,adapu,1,5.000463005833874
362,adapula,22,16.013664262018942
363,adapun,1,5.000463005833874
364,adapyn,1,5.000463005833874
365,adar,2,1.6002963511761437
366,adarabioyo,2,10.001852194850898
367,adas,14,4.797068575687947
368,adat,23,3.9212051677063147
369,adcolony,29,
370,add,15,43.29333667527822
371,added,2,10.001852194850898
372,addendum,29,81.89557499067526
373,adderall,1,5.000463005833874
374,addiction,7,
375,addicts,1,5.000463005833874
376,addie,1,5.000463005833874
377,adding,1,5.000463005833874
378,addison,11,15.0208584392828
379,additional,3,15.004167824395665
380,additives,3,5.003242627950475
381,addres,1,5.000463005833874
382,address,23,24.929168357915547
383,addresses,1,5.000463005833874
384,addyi,1,5.000463005833874
385,ade,69,21.665253590314183
386,adeccousa,1,5.000463005833874
387,adeendum,1,5.000463005833874
388,adegan,69,11.58571078158425
389,adegoke,2,10.001852194850898
390,adek,4,9.995187995720515
391,adekuat,1,5.000463005833874
392,adele,3,5.401500416782439
393,adelian,2,10.001852194850898
394,adeline,4,9.995187995720515
395,adem,5,5.397101667611312
396,ademola,2,10.001852194850898
397,adendum,12,35.061661506947296
398,adeng,11,5.014392087216513
399,adenine,1,5.000463005833874
400,adenoid,3,4.997131214824989
401,adenokarsinoma,8,40.02965159377317
402,adenoma,1,5.000463005833874
403,adenomiosis,5,5.006025341979496
404,adenor,1,5.000463005833874
405,adenosin,3,5.401500416782439
406,adenosine,7,5.400767019472248
407,adenovirus,14,20.029666710154757
408,adepan,1,5.000463005833874
409,adesanya,1,5.000463005833874
410,adetya,4,
411,adh,3,5.003242627950475
412,adha,8,10.797203391736026
413,adhanom,5,6.763131079203335
414,adhd,10,12.098701134666147
415,adhesi,7,5.392707859744414
416,adhi,9,15.11225874392725
417,adhiatma,1,5.000463005833874
418,adhiatmadja,1,5.000463005833874
419,adhiswara,3,15.004167824395665
420,adhy,1,5.000463005833874
421,adhyaksa,1,5.000463005833874
422,adhytia,19,20.074328701479445
423,adhytiawarman,10,50.04633920296571
424,adi,195,180.46312181609593
425,adiakurnia,3,15.004167824395665
426,adianto,2,
427,adib,1,5.000463005833874
428,adicipta,15,60.100135974720565
429,adidas,134,33.93672282651416
430,adidaya,2,10.001852194850898
431,adies,1,5.000463005833874
432,adih,4,5.003242627950475
433,adijoyo,1,5.000463005833874
434,adik,202,13.387081967699215
435,adiksi,4,9.995187995720515
436,adiktif,15,9.618693058603968
437,adil,554,375.01636743568383
438,adilakukan,1,5.000463005833874
439,adiluhur,1,5.000463005833874
440,adimaja,2,
441,adimoolam,2,
442,adina,1,5.000463005833874
443,adinata,1,5.000463005833874
444,adinda,1,5.000463005833874
445,adinigtyas,1,5.000463005833874
446,adipala,1,5.000463005833874
447,adiperkasa,1,5.000463005833874
448,adipokine,1,5.000463005833874
449,adiponektin,1,5.000463005833874
450,adiposa,5,14.9941705998597
451,adipose,1,5.000463005833874
452,adipura,1,5.000463005833874
453,adiputra,4,9.803630974434975
454,adiputro,21,10.029713367815258
455,adira,16,5.011600066433462
456,adisak,17,55.11732750448491
457,adisasmito,47,159.19919428719547
458,adishwara,1,5.000463005833874
459,adita,58,25.22177702249731
460,aditia,1,5.000463005833874
461,aditif,20,22.829690549604226
462,aditra,1,5.000463005833874
463,aditya,48,35.94702037544363
464,adityawarman,3,4.997131214824989
465,adityo,7,8.262498180037326
466,adiwerna,1,5.000463005833874
467,adiwira,1,5.000463005833874
468,adji,17,14.989173144806527
469,adjustable,5,6.763131079203335
470,adjuster,3,15.004167824395665
471,adjustment,4,0.8002964060763246
472,adjuvan,1,5.000463005833874
473,adlah,2,1.6002963511761437
474,adler,4,9.995187995720515
475,adm,97,188.0400713021444
476,admin,49,62.91840959537568
477,adminduk,3,15.004167824395665
478,administrasi,178,17.577182165745516
479,administratif,42,13.066153507559362
480,administration,20,7.8545454545454545
481,administrator,7,3.459385051157496
482,adminsitratif,2,10.001852194850898
483,admiral,2,1.6002963511761437
484,admisnistrasi,3,15.004167824395665
485,adnan,7,3.459385051157496
486,adnaya,1,5.000463005833874
487,ado,1,5.000463005833874
488,adobe,21,5.4125224456403105
489,adolescent,2,10.001852194850898
490,adolescents,4,10.007412039753492
491,adolf,1,5.000463005833874
492,adom,1,5.000463005833874
493,adon,39,12.797645999777362
494,adonara,23,14.977524895128209
495,adopsi,237,192.789905544512
496,adopt,1,5.000463005833874
497,adoption,2,1.6002963511761437
498,adorable,1,5.000463005833874
499,adorasi,1,5.000463005833874
500,adores,1,5.000463005833874
501,adqr,1,5.000463005833874
502,adrenal,26,62.903559838225775
503,adrenalin,37,22.780769875104404
504,adrenaline,2,1.6002963511761437
505,adrenergic,2,
506,adreno,18,50.15781820614613
507,adri,3,4.997131214824989
508,adrian,45,25.693661135066534
509,adriana,2,10.001852194850898
510,adriano,3,5.003242627950475
511,adriansyah,11,8.274934057185774
512,adrien,16,70.12982796036432
513,adrienne,3,15.004167824395665
514,adriyani,1,5.000463005833874
515,adriyanti,1,5.000463005833874
516,ads,141,16.764438102702837
517,adsense,12,14.464450853740132
518,adt,1,5.000463005833874
519,adtran,1,5.000463005833874
520,adu,374,43.06884891885237
521,aduankonten,3,4.997131214824989
522,aduk,26,32.52032690133121
523,aduktor,4,5.003242627950475
524,adults,5,14.446688281611857
525,adur,1,5.000463005833874
526,adv,33,25.092449381182032
527,advance,33,29.417765212662932
528,advanced,38,22.679197572914354
529,advancement,1,5.000463005833874
530,advances,8,4.806672937235292
531,advantage,1,5.000463005833874
532,advent,3,5.401500416782439
533,adventure,72,30.840407616588326
534,adventurebest,1,5.000463005833874
535,adventurer,3,15.004167824395665
536,adventuriderz,1,5.000463005833874
537,adventurous,1,5.000463005833874
538,advertisers,1,5.000463005833874
539,advertising,10,15.0208584392828
540,advertorial,1,5.000463005833874
541,advf,3,15.004167824395665
542,advil,13,65.07833503290999
543,adviser,1,5.000463005833874
544,advisor,13,18.868866370488693
545,advisors,1,5.000463005833874
546,advisory,4,3.2011856243052983
547,advista,1,5.000463005833874
548,advocacy,1,5.000463005833874
549,advocate,3,4.997131214824989
550,advocated,1,5.000463005833874
551,advocating,1,5.000463005833874
552,advokasi,41,58.41703933598176
553,advokat,14,9.816094612762136
554,advsebagai,1,5.000463005833874
555,adware,9,
556,adweek,3,15.004167824395665
557,adwil,2,10.001852194850898
558,adx,2,
559,adxxnk,1,5.000463005833874
560,ady,138,71.9360308999025
561,adya,2,10.001852194850898
562,adzan,42,5.391242734094195
563,ae,58,15.113324637714852
564,aedes,24,15.037586227318416
565,aegean,1,5.000463005833874
566,aegerter,3,15.004167824395665
567,aegypti,17,10.024128722836616
568,aematch,1,5.000463005833874
569,aeon,16,5.006025341979496
570,aeonmall,1,5.000463005833874
571,aer,1,5.000463005833874
572,aerasi,7,5.006025341979496
573,aerator,1,5.000463005833874
574,aergi,1,5.000463005833874
575,aerial,3,5.401500416782439
576,aerials,2,
577,aerio,1,5.000463005833874
578,aero,14,3.1969201241757204
579,aerobatik,1,5.000463005833874
580,aerobic,3,4.997131214824989
581,aerobik,114,76.558702649856
582,aerobikintensitas,1,5.000463005833874
583,aerodinamika,9,14.464450853740132
584,aerodinamis,18,48.73830900363481
585,aerodinamisnya,1,5.000463005833874
586,aerodynamic,1,5.000463005833874
587,aerokit,4,20.007410151908115
588,aeronautics,1,5.000463005833874
589,aeroset,2,10.001852194850898
590,aerosol,19,24.24737536452937
591,aerowolf,31,90.40143522403923
592,aerox,52,10.029713367815258
593,aeruginosa,2,1.6002963511761437
594,aes,1,5.000463005833874
595,aesa,4,5.003242627950475
596,aesthetic,5,5.397101667611312
597,aesthetics,1,5.000463005833874
598,aetc,1,5.000463005833874
599,aeternitas,4,
600,aether,1,5.000463005833874
601,af,33,31.279690847252574
602,afa,1,5.000463005833874
603,afana,1,5.000463005833874
604,afanamahasiswa,1,5.000463005833874
605,afc,84,121.27828549875484
606,afcxhu,1,5.000463005833874
607,afd,5,4.993803121697358
608,afdhalul,14,60.100135974720565
609,afdokgi,1,5.000463005833874
610,afdol,3,5.401500416782439
611,afeksi,1,5.000463005833874
612,afektif,1,5.000463005833874
613,aff,40,55.240240971403956
614,affair,1,5.000463005833874
615,affairs,13,2.6031334013163994
616,afffleck,1,5.000463005833874
617,affiliated,2,1.6002963511761437
618,affinity,1,5.000463005833874
619,affirmation,1,5.000463005833874
620,affleck,33,10.029713367815258
621,affordability,2,10.001852194850898
622,affordable,4,3.2011856243052983
623,afgan,2,
624,afganistan,14,24.217168028421398
625,afgansyah,1,5.000463005833874
626,afghanistan,115,123.80956994082527
627,afghanistas,1,5.000463005833874
628,afiat,1,5.000463005833874
629,afief,2,10.001852194850898
630,afifah,6,9.796165710913145
631,afiliasi,68,19.60538098335701
632,afinitas,3,5.003242627950475
633,afiramsi,1,5.000463005833874
634,afirika,1,5.000463005833874
635,afirmasi,95,63.01091748070622
636,afisiliasinya,1,5.000463005833874
637,afkamera,1,5.000463005833874
638,afkgaming,1,5.000463005833874
639,aflatoksin,3,5.003242627950475
640,afp,316,216.79958339973757
641,afriani,2,10.001852194850898
642,afriansyah,3,4.997131214824989
643,africa,11,3.0758600931925613
644,african,3,4.997131214824989
645,africanftblhq,2,10.001852194850898
646,afrika,97,7.868436967623026
647,afriliyan,1,5.000463005833874
648,afriwandi,1,5.000463005833874
649,afroautos,1,5.000463005833874
650,afrodisia,1,5.000463005833874
651,afrodisiak,4,9.803630974434975
652,afs,1,5.000463005833874
653,after,61,38.43697623092794
654,afterlife,2,
655,aftermarket,32,65.33245656423092
656,afternoon,3,15.004167824395665
657,afternoons,2,10.001852194850898
658,aftersales,22,80.25248152665785
659,aftershave,27,
660,aftertaste,1,5.000463005833874
661,aftesales,1,5.000463005833874
662,afvynwvvld,1,5.000463005833874
663,ag,25,14.460169583362568
664,aga,31,20.520649608017308
665,agab,1,5.000463005833874
666,again,9,1.8015012510425354
667,against,28,30.062367012116717
668,agakhan,1,5.000463005833874
669,agal,1,5.000463005833874
670,agam,980,385.5796022664999
671,agama,342,131.76998219661445
672,agamawan,1,5.000463005833874
673,agarketika,1,5.000463005833874
674,agarwal,1,5.000463005833874
675,agas,1,5.000463005833874
676,agassi,3,5.003242627950475
677,agate,1,5.000463005833874
678,agave,7,15.124088364151367
679,age,17,8.281162615370027
680,aged,6,19.210672595886603
681,ageda,1,5.000463005833874
682,ageho,2,1.6002963511761437
683,ageless,2,
684,agen,178,47.512773204955536
685,agence,2,10.001852194850898
686,agency,12,3.462706857556667
687,agenda,226,51.67115085685905
688,agens,14,21.638720150495722
689,agent,18,3.184694458909932
690,agents,1,5.000463005833874
691,ager,2,1.6002963511761437
692,ages,31,10.792805131450011
693,ageuro,1,5.000463005833874
694,aggravated,1,5.000463005833874
695,aggregatibacter,1,5.000463005833874
696,aggregating,1,5.000463005833874
697,aggregation,3,15.004167824395665
698,aggresso,1,5.000463005833874
699,aggy,2,
700,agha,1,5.000463005833874
701,agham,1,5.000463005833874
702,aghanistan,1,5.000463005833874
703,aghnia,3,4.997131214824989
704,agi,5,4.999907441707312
705,agia,1,5.000463005833874
706,agie,2,10.001852194850898
707,agik,2,
708,agil,1,5.000463005833874
709,agile,2,1.6002963511761437
710,agility,7,25.025483554108405
711,aging,28,36.75092179205613
712,agitasi,2,10.001852194850898
713,agkat,1,5.000463005833874
714,aglomerasi,76,111.08884785792132
715,aglomersi,1,5.000463005833874
716,agm,1,5.000463005833874
717,agmasari,1,5.000463005833874
718,agnelli,8,20.029666710154757
719,agnes,3,0.6001667129758266
720,agnesia,4,10.007412039753492
721,agnez,2,
722,agni,2,
723,ago,8,6.404744255003706
724,agoez,45,42.904758888388194
725,agogos,1,5.000463005833874
726,agonis,2,
727,agonist,4,
728,agora,3,4.997131214824989
729,agostini,13,4.999351877579163
730,agostino,1,5.000463005833874
731,agr,1,5.000463005833874
732,agramas,1,5.000463005833874
733,agraria,2,10.001852194850898
734,agrawal,1,5.000463005833874
735,agrawinata,1,5.000463005833874
736,agreed,5,6.763131079203335
737,agreeing,1,5.000463005833874
738,agreement,27,19.335706479253965
739,agreements,1,5.000463005833874
740,agregasi,1,5.000463005833874
741,agregat,107,77.32664653235857
742,agregation,1,5.000463005833874
743,agregator,2,10.001852194850898
744,agresi,21,17.470996787441845
745,agresif,202,72.01593215547449
746,agresivitas,9,24.02703021482495
747,agresor,1,5.000463005833874
748,agri,1,5.000463005833874
749,agricultural,4,9.803630974434975
750,agriculture,3,5.401500416782439
751,agrikultur,2,1.6002963511761437
752,agro,9,19.222242001395067
753,agroklimat,1,5.000463005833874
754,agrokusuma,1,5.000463005833874
755,agrotis,1,5.000463005833874
756,agrow,4,
757,ags,6,
758,agtaria,2,10.001852194850898
759,aguero,293,61.08501044551788
760,aguerosergiokun,1,5.000463005833874
761,agug,1,5.000463005833874
762,aguido,1,5.000463005833874
763,aguilar,2,10.001852194850898
764,aguirre,1,5.000463005833874
765,agum,1,5.000463005833874
766,agun,2,1.6002963511761437
767,agung,341,71.13851648283426
768,agus,418,185.60634337678383
769,agusfahmi,1,5.000463005833874
770,agusta,45,4.98991848896992
771,agustia,1,5.000463005833874
772,agustian,4,5.003242627950475
773,agustiani,1,5.000463005833874
774,agustin,3,4.997131214824989
775,agustina,2,10.001852194850898
776,agustri,3,5.003242627950475
777,agustus,360,21.905732435085195
778,agya,23,30.10029559148116
779,ah,22,9.56276491022856
780,aha,41,16.06448946492328
781,ahad,51,244.2947907602896
782,ahanoc,1,5.000463005833874
783,ahanov,4,9.803630974434975
784,ahasil,2,1.6002963511761437
785,ahass,33,100.35283512792267
786,ahau,2,
787,ahb,1,5.000463005833874
788,ahbabi,3,4.997131214824989
789,ahbf,1,5.000463005833874
790,ahc,6,
791,ahead,9,9.808173477898249
792,ahearne,2,10.001852194850898
793,aher,1,5.000463005833874
794,ahha,11,5.006025341979496
795,ahhaps,2,10.001852194850898
796,ahli,1141,503.19715683755913
797,ahlia,1,5.000463005833874
798,ahlibedah,1,5.000463005833874
799,ahlionkologi,1,5.000463005833874
800,ahlussunnah,2,
801,ahm,102,162.18831110727353
802,ahmad,304,243.13762884184973
803,ahmadi,3,5.003242627950475
804,ahmadiyah,1,5.000463005833874
805,ahmbest,1,5.000463005833874
806,ahmed,15,3.450764800433366
807,ahmedabad,1,5.000463005833874
808,ahmsrtc,2,10.001852194850898
809,ahncamera,1,5.000463005833874
810,aho,1,5.000463005833874
811,ahok,15,9.78746560475949
812,ahoni,7,4.996575959169028
813,ahrens,2,
814,ahrt,4,9.995187995720515
815,ahrus,4,20.007410151908115
816,ahsan,10,9.822336882195177
817,ahsistem,1,5.000463005833874
818,ahtn,4,
819,ahunlnoz,1,5.000463005833874
820,ahy,13,10.024128722836616
821,ai,245,237.22812992626612
822,aia,1,5.000463005833874
823,aib,6,10.806003335186215
824,aic,2,
825,aichi,2,
826,aid,4,3.2011856243052983
827,aida,4,5.003242627950475
828,aided,2,10.001852194850898
829,aidil,7,4.990478720298099
830,aidin,1,5.000463005833874
831,aids,91,38.91977605269254
832,aijeun,2,
833,aik,2,10.001852194850898
834,aileen,1,5.000463005833874
835,ailkcmxyh,1,5.000463005833874
836,ailton,2,
837,aim,8,10.012978069164989
838,aimag,1,5.000463005833874
839,aiman,2,10.001852194850898
840,aimee,2,1.6002963511761437
841,aimi,8,4.999907441707312
842,aiming,1,5.000463005833874
843,ain,4,0.8002964060763246
844,aini,2,10.001852194850898
845,ains,4,5.003242627950475
846,ainsi,1,5.000463005833874
847,ainsworth,1,5.000463005833874
848,ainul,5,5.397101667611312
849,ainunnajib,1,5.000463005833874
850,aipa,1,5.000463005833874
851,aipi,1,5.000463005833874
852,aippi,1,5.000463005833874
853,air,5409,226.6633473077656
854,airasia,22,10.000741049468473
855,airbag,60,21.724282505425258
856,airbags,28,20.063144542457618
857,airberdasarkan,1,5.000463005833874
858,airbnb,5,5.405170300652959
859,airborne,2,1.6002963511761437
860,airbrush,2,10.001852194850898
861,airbus,7,4.990478720298099
862,aircadets,1,5.000463005833874
863,airconsole,1,5.000463005833874
864,aircraft,1,5.000463005833874
865,airdrop,12,4.999907441707312
866,aires,4,9.995187995720515
867,airfence,1,5.000463005833874
868,airflow,1,5.000463005833874
869,airfryer,1,5.000463005833874
870,airien,2,10.001852194850898
871,airin,3,4.997131214824989
872,airinbeautycare,1,5.000463005833874
873,airism,2,
874,airlangga,67,19.7902724915128
875,airlanggar,1,5.000463005833874
876,airlicium,1,5.000463005833874
877,airlines,18,
878,airlock,1,5.000463005833874
879,airnow,1,5.000463005833874
880,airpeak,24,
