,word list,word occurence count,Chi Square
233,acetazolamide,3,15.004167824395665
234,acetyl,1,5.000463005833874
235,acg,7,15.124088364151367
236,ach,1,5.000463005833874
237,achieve,2,1.6002963511761437
238,achievement,3,5.401500416782439
239,achievements,1,5.000463005833874
240,achiles,1,5.000463005833874
241,achilles,3,5.401500416782439
242,achmad,20,11.581447124304267
243,achmadi,2,1.6002963511761437
244,achmadin,2,10.001852194850898
245,achondroplasia,1,5.000463005833874
246,achraf,7,35.02269989808209
247,achrianto,4,20.007410151908115
248,achsanul,3,5.401500416782439
249,achterberg,1,5.000463005833874
250,acid,39,33.768094186270936
251,acidemia,1,5.000463005833874
252,acidophilus,1,5.000463005833874
253,acids,5,6.763131079203335
254,acik,6,30.016675931072818
255,aciphex,1,5.000463005833874
256,acitretin,1,5.000463005833874
257,ack,2,10.001852194850898
258,acknowledging,1,5.000463005833874
259,acl,7,24.04415560349962
260,aclc,4,20.007410151908115
261,acm,1,5.000463005833874
262,acmi,1,5.000463005833874
263,acmilan,2,10.001852194850898
264,acms,1,5.000463005833874
265,acne,7,8.262498180037326
266,acnegenic,1,5.000463005833874
267,acnes,4,3.2011856243052983
268,acog,5,6.763131079203335
269,acompa,1,5.000463005833874
270,acorn,1,5.000463005833874
271,acosta,1,5.000463005833874
272,acoustics,1,5.000463005833874
273,acquaint,4,20.007410151908115
274,acquire,1,5.000463005833874
275,acquired,6,30.016675931072818
276,acquiring,1,5.000463005833874
277,acquisition,6,19.210672595886603
278,acquisiton,1,5.000463005833874
279,acr,2,1.6002963511761437
280,acrobat,1,5.000463005833874
281,acromioclavicular,1,5.000463005833874
282,across,2,10.001852194850898
283,acrylamide,1,5.000463005833874
284,acs,4,3.2011856243052983
285,act,17,11.32370670608965
286,acta,1,5.000463005833874
287,actigraph,1,5.000463005833874
288,acting,3,0.6001667129758266
289,actinidain,1,5.000463005833874
290,actinidine,1,5.000463005833874
291,actinomycetemcomitans,1,5.000463005833874
292,action,41,64.7580358134653
293,actions,2,10.001852194850898
294,activate,1,5.000463005833874
295,activated,4,9.803630974434975
296,activator,1,5.000463005833874
297,active,33,19.751260163631297
298,activewear,2,10.001852194850898
299,activision,7,35.02269989808209
300,activities,6,30.016675931072818
301,activity,23,5.446381383864995
302,activitydi,1,5.000463005833874
303,activo,1,5.000463005833874
304,activsense,2,10.001852194850898
305,acton,4,20.007410151908115
306,actpsiu,1,5.000463005833874
307,acts,1,5.000463005833874
308,actually,4,9.803630974434975
309,actuation,2,10.001852194850898
310,acu,280,13.563063552417164
311,acuh,4,3.2011856243052983
312,acuna,2,10.001852194850898
313,acung,18,6.410684474123539
314,acura,1,5.000463005833874
315,acute,2,10.001852194850898
316,acv,1,5.000463005833874
317,acylethanolamine,1,5.000463005833874
318,acyun,1,5.000463005833874
319,ad,24,19.242761692650333
320,adaa,4,9.803630974434975
321,adaaaa,1,5.000463005833874
322,adaah,2,1.6002963511761437
323,adab,15,9.733518776077887
324,adac,2,1.6002963511761437
325,adad,1,5.000463005833874
326,adagium,1,5.000463005833874
327,adair,1,5.000463005833874
328,adajaminan,1,5.000463005833874
329,adakalanya,5,14.446688281611857
330,adakan,5,6.763131079203335
331,adal,1,5.000463005833874
332,adala,4,3.2011856243052983
333,adalag,2,1.6002963511761437
334,adalahbagian,1,5.000463005833874
335,adalahmunculnya,1,5.000463005833874
336,adalahyang,1,5.000463005833874
337,adalak,1,5.000463005833874
338,adalalah,1,5.000463005833874
339,adalan,2,10.001852194850898
340,adalat,2,10.001852194850898
341,adalberto,1,5.000463005833874
342,adalja,1,5.000463005833874
343,adallah,1,5.000463005833874
344,adam,84,77.74756039033754
345,adama,5,25.011579434923576
346,adamlevine,1,5.000463005833874
347,adams,8,12.108969607116382
348,adan,3,0.6001667129758266
349,adang,535,1368.0396593086934
350,adansonii,1,5.000463005833874
351,adanyasaat,1,5.000463005833874
352,adap,1,5.000463005833874
353,adapaun,2,1.6002963511761437
354,adaptasi,137,28.568232738763072
355,adaptation,1,5.000463005833874
356,adapter,20,100.18552875695732
357,adaptif,9,1.8015012510425354
358,adaptive,29,31.041974138731394
359,adaptogenik,1,5.000463005833874
360,adaptor,2,10.001852194850898
361,adapu,1,5.000463005833874
362,adapula,21,14.513935827601289
363,adapun,1,5.000463005833874
364,adapyn,1,5.000463005833874
365,adar,2,1.6002963511761437
366,adarabioyo,2,10.001852194850898
367,adas,8,2.501853224610823
368,adat,16,8.46253709198813
369,adcolony,5,25.011579434923576
370,add,14,48.119520012714894
371,added,2,10.001852194850898
372,addendum,27,91.4954051796157
373,adderall,1,5.000463005833874
374,addiction,2,1.6002963511761437
375,addicts,1,5.000463005833874
376,addie,1,5.000463005833874
377,adding,1,5.000463005833874
378,addison,5,25.011579434923576
379,additional,3,15.004167824395665
380,additives,2,10.001852194850898
381,addres,1,5.000463005833874
382,address,13,25.89270560717673
383,addresses,1,5.000463005833874
384,addyi,1,5.000463005833874
385,ade,22,22.773663523338787
386,adeccousa,1,5.000463005833874
387,adeendum,1,5.000463005833874
388,adegan,33,15.811950657311481
389,adegoke,2,10.001852194850898
390,adek,3,5.401500416782439
391,adekuat,1,5.000463005833874
392,adele,3,5.401500416782439
393,adelian,2,10.001852194850898
394,adeline,3,5.401500416782439
395,adem,4,3.2011856243052983
396,ademola,2,10.001852194850898
397,adendum,9,45.03753127606338
398,adeng,6,30.016675931072818
399,adenine,1,5.000463005833874
400,adenoid,1,5.000463005833874
401,adenokarsinoma,8,40.02965159377317
402,adenoma,1,5.000463005833874
403,adenomiosis,3,15.004167824395665
404,adenor,1,5.000463005833874
405,adenosin,3,5.401500416782439
406,adenosine,5,6.763131079203335
407,adenovirus,6,30.016675931072818
408,adepan,1,5.000463005833874
409,adesanya,1,5.000463005833874
410,adetya,1,5.000463005833874
411,adh,2,10.001852194850898
412,adha,6,4.802668148971651
413,adhanom,5,6.763131079203335
414,adhd,9,9.808173477898249
415,adhesi,4,9.803630974434975
416,adhi,8,12.108969607116382
417,adhiatma,1,5.000463005833874
418,adhiatmadja,1,5.000463005833874
419,adhiswara,3,15.004167824395665
420,adhy,1,5.000463005833874
421,adhyaksa,1,5.000463005833874
422,adhytia,10,50.04633920296571
423,adhytiawarman,10,50.04633920296571
424,adi,117,140.36679411574104
425,adiakurnia,3,15.004167824395665
426,adianto,1,5.000463005833874
427,adib,1,5.000463005833874
428,adicipta,13,65.07833503290999
429,adidas,26,96.72516456997616
430,adidaya,2,10.001852194850898
431,adies,1,5.000463005833874
432,adih,2,10.001852194850898
433,adijoyo,1,5.000463005833874
434,adik,111,20.071151701800034
435,adiksi,2,1.6002963511761437
436,adiktif,13,12.954054381698768
437,adil,291,439.69687248926544
438,adilakukan,1,5.000463005833874
439,adiluhur,1,5.000463005833874
440,adimaja,1,5.000463005833874
441,adimoolam,1,5.000463005833874
442,adina,1,5.000463005833874
443,adinata,1,5.000463005833874
444,adinda,1,5.000463005833874
445,adinigtyas,1,5.000463005833874
446,adipala,1,5.000463005833874
447,adiperkasa,1,5.000463005833874
448,adipokine,1,5.000463005833874
449,adiponektin,1,5.000463005833874
450,adiposa,4,9.803630974434975
451,adipose,1,5.000463005833874
452,adipura,1,5.000463005833874
453,adiputra,4,9.803630974434975
454,adiputro,7,35.02269989808209
455,adira,5,25.011579434923576
456,adisak,13,65.07833503290999
457,adisasmito,47,159.19919428719547
458,adishwara,1,5.000463005833874
459,adita,20,100.18552875695732
460,aditia,1,5.000463005833874
461,aditif,16,12.818991097922849
462,aditra,1,5.000463005833874
463,aditya,41,58.17695451794187
464,adityawarman,1,5.000463005833874
465,adityo,7,8.262498180037326
466,adiwerna,1,5.000463005833874
467,adiwira,1,5.000463005833874
468,adji,7,3.459385051157496
469,adjustable,5,6.763131079203335
470,adjuster,3,15.004167824395665
471,adjustment,4,0.8002964060763246
472,adjuvan,1,5.000463005833874
473,adlah,2,1.6002963511761437
474,adler,2,1.6002963511761437
475,adm,60,301.67597765363126
476,admin,25,72.3675174013921
477,adminduk,3,15.004167824395665
478,administrasi,119,24.88087304952877
479,administratif,28,17.9035594928651
480,administration,20,7.8545454545454545
481,administrator,7,3.459385051157496
482,adminsitratif,2,10.001852194850898
483,admiral,2,1.6002963511761437
484,admisnistrasi,3,15.004167824395665
485,adnan,7,3.459385051157496
486,adnaya,1,5.000463005833874
487,ado,1,5.000463005833874
488,adobe,6,19.210672595886603
489,adolescent,2,10.001852194850898
490,adolescents,3,15.004167824395665
491,adolf,1,5.000463005833874
492,adom,1,5.000463005833874
493,adon,22,22.773663523338787
494,adonara,7,24.04415560349962
495,adopsi,188,217.29747936900017
496,adopt,1,5.000463005833874
497,adoption,2,1.6002963511761437
498,adorable,1,5.000463005833874
499,adorasi,1,5.000463005833874
500,adores,1,5.000463005833874
501,adqr,1,5.000463005833874
502,adrenal,20,77.58367346938776
503,adrenalin,28,27.528513076229377
504,adrenaline,2,1.6002963511761437
505,adrenergic,1,5.000463005833874
506,adreno,14,70.0908585203041
507,adri,2,1.6002963511761437
508,adrian,33,19.751260163631297
509,adriana,2,10.001852194850898
510,adriano,2,10.001852194850898
511,adriansyah,9,16.21351125938282
512,adrien,15,75.10431154381085
513,adrienne,3,15.004167824395665
514,adriyani,1,5.000463005833874
515,adriyanti,1,5.000463005833874
516,ads,40,98.364312267658
517,adsense,7,24.04415560349962
518,adt,1,5.000463005833874
519,adtran,1,5.000463005833874
520,adu,215,57.905302589227844
521,aduankonten,1,5.000463005833874
522,aduk,21,45.431195578704624
523,aduktor,2,10.001852194850898
524,adults,5,14.446688281611857
525,adur,1,5.000463005833874
526,adv,12,48.654060066740826
527,advance,18,25.642737896494157
528,advanced,36,24.2809364548495
529,advancement,1,5.000463005833874
530,advances,7,8.262498180037326
531,advantage,1,5.000463005833874
532,advent,3,5.401500416782439
533,adventure,34,37.765951634229765
534,adventurebest,1,5.000463005833874
535,adventurer,3,15.004167824395665
536,adventuriderz,1,5.000463005833874
537,adventurous,1,5.000463005833874
538,advertisers,1,5.000463005833874
539,advertising,5,25.011579434923576
540,advertorial,1,5.000463005833874
541,advf,3,15.004167824395665
542,advil,13,65.07833503290999
543,adviser,1,5.000463005833874
544,advisor,13,18.868866370488693
545,advisors,1,5.000463005833874
546,advisory,4,3.2011856243052983
547,advista,1,5.000463005833874
548,advocacy,1,5.000463005833874
549,advocate,2,1.6002963511761437
550,advocated,1,5.000463005833874
551,advocating,1,5.000463005833874
552,advokasi,36,65.01672240802675
553,advokat,6,19.210672595886603
554,advsebagai,1,5.000463005833874
555,adware,2,10.001852194850898
556,adweek,3,15.004167824395665
557,adwil,2,10.001852194850898
558,adx,1,5.000463005833874
559,adxxnk,1,5.000463005833874
560,ady,39,33.768094186270936
561,adya,2,10.001852194850898
562,adzan,6,19.210672595886603
563,ae,16,80.1186943620178
564,aedes,7,35.02269989808209
565,aegean,1,5.000463005833874
566,aegerter,3,15.004167824395665
567,aegypti,6,30.016675931072818
568,aematch,1,5.000463005833874
569,aeon,3,15.004167824395665
570,aeonmall,1,5.000463005833874
571,aer,1,5.000463005833874
572,aerasi,3,15.004167824395665
573,aerator,1,5.000463005833874
574,aergi,1,5.000463005833874
575,aerial,3,5.401500416782439
576,aerials,1,5.000463005833874
577,aerio,1,5.000463005833874
578,aero,8,2.501853224610823
579,aerobatik,1,5.000463005833874
580,aerobic,2,1.6002963511761437
581,aerobik,71,99.156084798473
582,aerobikintensitas,1,5.000463005833874
583,aerodinamika,7,24.04415560349962
584,aerodinamis,15,63.568289290681506
585,aerodinamisnya,1,5.000463005833874
586,aerodynamic,1,5.000463005833874
587,aerokit,4,20.007410151908115
588,aeronautics,1,5.000463005833874
589,aeroset,2,10.001852194850898
590,aerosol,12,29.432703003337043
591,aerowolf,23,115.24543008258328
592,aerox,7,35.02269989808209
593,aeruginosa,2,1.6002963511761437
594,aes,1,5.000463005833874
595,aesa,2,10.001852194850898
596,aesthetic,4,3.2011856243052983
597,aesthetics,1,5.000463005833874
598,aetc,1,5.000463005833874
599,aeternitas,1,5.000463005833874
600,aether,1,5.000463005833874
601,af,21,24.819689077969066
602,afa,1,5.000463005833874
603,afana,1,5.000463005833874
604,afanamahasiswa,1,5.000463005833874
605,afc,39,195.70671870643991
606,afcxhu,1,5.000463005833874
607,afd,2,10.001852194850898
608,afdhalul,13,65.07833503290999
609,afdokgi,1,5.000463005833874
610,afdol,3,5.401500416782439
611,afeksi,1,5.000463005833874
612,afektif,1,5.000463005833874
613,aff,17,85.13400723360846
614,affair,1,5.000463005833874
615,affairs,13,2.6031334013163994
616,afffleck,1,5.000463005833874
617,affiliated,2,1.6002963511761437
618,affinity,1,5.000463005833874
619,affirmation,1,5.000463005833874
620,affleck,7,35.02269989808209
621,affordability,2,10.001852194850898
622,affordable,4,3.2011856243052983
623,afgan,1,5.000463005833874
624,afganistan,10,20.498980537534756
625,afgansyah,1,5.000463005833874
626,afghanistan,50,227.62984186046512
627,afghanistas,1,5.000463005833874
628,afiat,1,5.000463005833874
629,afief,2,10.001852194850898
630,afifah,4,3.2011856243052983
631,afiliasi,39,93.80026162853038
632,afinitas,2,10.001852194850898
633,afiramsi,1,5.000463005833874
634,afirika,1,5.000463005833874
635,afirmasi,32,126.39951708766716
636,afisiliasinya,1,5.000463005833874
637,afkamera,1,5.000463005833874
638,afkgaming,1,5.000463005833874
639,aflatoksin,2,10.001852194850898
640,afp,247,251.5846022640299
641,afriani,2,10.001852194850898
642,afriansyah,1,5.000463005833874
643,africa,11,3.0758600931925613
644,african,1,5.000463005833874
645,africanftblhq,2,10.001852194850898
646,afrika,65,2.9748271290888897
647,afriliyan,1,5.000463005833874
648,afriwandi,1,5.000463005833874
649,afroautos,1,5.000463005833874
650,afrodisia,1,5.000463005833874
651,afrodisiak,4,9.803630974434975
652,afs,1,5.000463005833874
653,after,52,32.711345223440496
654,afterlife,1,5.000463005833874
655,aftermarket,20,100.18552875695732
656,afternoon,3,15.004167824395665
657,afternoons,2,10.001852194850898
658,aftersales,19,95.16742417215471
659,aftershave,1,5.000463005833874
660,aftertaste,1,5.000463005833874
661,aftesales,1,5.000463005833874
662,afvynwvvld,1,5.000463005833874
663,ag,21,24.819689077969066
664,aga,15,27.037552155771905
665,agab,1,5.000463005833874
666,again,9,1.8015012510425354
667,against,25,27.91261252900232
668,agakhan,1,5.000463005833874
669,agal,1,5.000463005833874
670,agam,790,430.89540333084636
671,agama,152,344.40507730633874
672,agamawan,1,5.000463005833874
673,agarketika,1,5.000463005833874
674,agarwal,1,5.000463005833874
675,agas,1,5.000463005833874
676,agassi,2,10.001852194850898
677,agate,1,5.000463005833874
678,agave,7,15.124088364151367
679,age,10,20.498980537534756
680,aged,6,19.210672595886603
681,ageda,1,5.000463005833874
682,ageho,2,1.6002963511761437
683,ageless,1,5.000463005833874
684,agen,129,42.71956378186478
685,agence,2,10.001852194850898
686,agency,8,6.404744255003706
687,agenda,159,64.63075359990638
688,agens,13,25.89270560717673
689,agent,10,2.0018535681186282
690,agents,1,5.000463005833874
691,ager,2,1.6002963511761437
692,ages,9,16.21351125938282
693,ageuro,1,5.000463005833874
694,aggravated,1,5.000463005833874
695,aggregatibacter,1,5.000463005833874
696,aggregating,1,5.000463005833874
697,aggregation,3,15.004167824395665
698,aggresso,1,5.000463005833874
699,aggy,1,5.000463005833874
700,agha,1,5.000463005833874
701,agham,1,5.000463005833874
702,aghanistan,1,5.000463005833874
703,aghnia,1,5.000463005833874
704,agi,3,5.401500416782439
705,agia,1,5.000463005833874
706,agie,2,10.001852194850898
707,agik,1,5.000463005833874
708,agil,1,5.000463005833874
709,agile,2,1.6002963511761437
710,agility,6,30.016675931072818
711,aging,23,46.43802623138649
712,agitasi,2,10.001852194850898
713,agkat,1,5.000463005833874
714,aglomerasi,36,180.6020066889632
715,aglomersi,1,5.000463005833874
716,agm,1,5.000463005833874
717,agmasari,1,5.000463005833874
718,agnelli,6,30.016675931072818
719,agnes,3,0.6001667129758266
720,agnesia,3,15.004167824395665
721,agnez,1,5.000463005833874
722,agni,1,5.000463005833874
723,ago,8,6.404744255003706
724,agoez,18,90.15025041736227
725,agogos,1,5.000463005833874
726,agonis,1,5.000463005833874
727,agonist,1,5.000463005833874
728,agora,1,5.000463005833874
729,agostini,3,5.401500416782439
730,agostino,1,5.000463005833874
731,agr,1,5.000463005833874
732,agramas,1,5.000463005833874
733,agraria,2,10.001852194850898
734,agrawal,1,5.000463005833874
735,agrawinata,1,5.000463005833874
736,agreed,5,6.763131079203335
737,agreeing,1,5.000463005833874
738,agreement,23,20.922818724255762
739,agreements,1,5.000463005833874
740,agregasi,1,5.000463005833874
741,agregat,50,88.02351627906977
742,agregation,1,5.000463005833874
743,agregator,2,10.001852194850898
744,agresi,16,18.076780415430267
745,agresif,146,74.74190669913673
746,agresivitas,8,19.61452928094885
747,agresor,1,5.000463005833874
748,agri,1,5.000463005833874
749,agricultural,4,9.803630974434975
750,agriculture,3,5.401500416782439
751,agrikultur,2,1.6002963511761437
752,agro,7,24.04415560349962
753,agroklimat,1,5.000463005833874
754,agrokusuma,1,5.000463005833874
755,agrotis,1,5.000463005833874
756,agrow,1,5.000463005833874
757,ags,3,15.004167824395665
758,agtaria,2,10.001852194850898
759,aguero,42,210.81985499163414
760,aguerosergiokun,1,5.000463005833874
761,agug,1,5.000463005833874
762,aguido,1,5.000463005833874
763,aguilar,2,10.001852194850898
764,aguirre,1,5.000463005833874
765,agum,1,5.000463005833874
766,agun,2,1.6002963511761437
767,agung,166,78.94351149189573
768,agus,132,132.58410880458123
769,agusfahmi,1,5.000463005833874
770,agusta,9,45.03753127606338
771,agustia,1,5.000463005833874
772,agustian,2,10.001852194850898
773,agustiani,1,5.000463005833874
774,agustin,1,5.000463005833874
775,agustina,2,10.001852194850898
776,agustri,2,10.001852194850898
777,agustus,268,35.04577378961629
778,agya,11,55.05607563258875
779,ah,15,3.004172461752434
780,aha,25,22.52413921113689
781,ahad,51,244.2947907602896
782,ahanoc,1,5.000463005833874
783,ahanov,4,9.803630974434975
784,ahasil,2,1.6002963511761437
785,ahass,23,115.24543008258328
786,ahau,1,5.000463005833874
787,ahb,1,5.000463005833874
788,ahbabi,1,5.000463005833874
789,ahbf,1,5.000463005833874
790,ahc,1,5.000463005833874
791,ahead,9,9.808173477898249
792,ahearne,2,10.001852194850898
793,aher,1,5.000463005833874
794,ahha,3,15.004167824395665
795,ahhaps,2,10.001852194850898
796,ahli,817,516.8487089006022
797,ahlia,1,5.000463005833874
798,ahlibedah,1,5.000463005833874
799,ahlionkologi,1,5.000463005833874
800,ahlussunnah,1,5.000463005833874
801,ahm,51,256.2098799888362
802,ahmad,190,180.11607718636836
803,ahmadi,2,10.001852194850898
804,ahmadiyah,1,5.000463005833874
805,ahmbest,1,5.000463005833874
806,ahmed,9,1.8015012510425354
807,ahmedabad,1,5.000463005833874
808,ahmsrtc,2,10.001852194850898
809,ahncamera,1,5.000463005833874
810,aho,1,5.000463005833874
811,ahok,5,14.446688281611857
812,ahoni,2,10.001852194850898
813,ahrens,1,5.000463005833874
814,ahrt,3,5.401500416782439
815,ahrus,4,20.007410151908115
816,ahsan,7,24.04415560349962
817,ahsistem,1,5.000463005833874
818,ahtn,2,10.001852194850898
819,ahunlnoz,1,5.000463005833874
820,ahy,6,30.016675931072818
821,ai,117,403.1520964292658
822,aia,1,5.000463005833874
823,aib,6,10.806003335186215
824,aic,1,5.000463005833874
825,aichi,1,5.000463005833874
826,aid,4,3.2011856243052983
827,aida,2,10.001852194850898
828,aided,2,10.001852194850898
829,aidil,4,9.803630974434975
830,aidin,1,5.000463005833874
831,aids,24,86.89309576837417
832,aijeun,1,5.000463005833874
833,aik,2,10.001852194850898
834,aileen,1,5.000463005833874
835,ailkcmxyh,1,5.000463005833874
836,ailton,1,5.000463005833874
837,aim,4,20.007410151908115
838,aimag,1,5.000463005833874
839,aiman,2,10.001852194850898
840,aimee,2,1.6002963511761437
841,aimi,2,1.6002963511761437
842,aiming,1,5.000463005833874
843,ain,4,0.8002964060763246
844,aini,2,10.001852194850898
845,ains,2,10.001852194850898
846,ainsi,1,5.000463005833874
847,ainsworth,1,5.000463005833874
848,ainul,3,5.401500416782439
849,ainunnajib,1,5.000463005833874
850,aipa,1,5.000463005833874
